date,district,division,lat,lon,temp_c,humidity,wind_speed,clouds,aqi,pm2_5,o3,no2,so2,co
2025-12-10,Jhalokathi,Barishal,22.56239,90.174282,26.56,39,3.17,62,5,189.95,140.33,1.21,3.86,630.92
2025-12-10,Jhenaidah,Khulna,23.544696,89.173194,25.75,36,3.71,57,5,459.01,171.39,29.7,40.01,2113.21
2025-12-10,Joypurhat,Rajshahi,25.111402,88.98842,25.42,39,3.52,78,5,412.4,171.27,9.71,21.64,1650.1
2025-12-10,Khagrachhari,Chattogram,23.1078,91.988996,27.05,36,0.44,53,5,115.8,140.37,1.41,4.52,436.1
2025-12-10,Khulna,Khulna,22.937209,89.285274,26.33,36,3.75,53,5,387.94,194.4,14.36,32.47,1452.66
2025-12-10,Kishoreganj,Dhaka,24.433982,90.785723,25.63,41,1.7,48,5,200.31,131.68,3.02,3.84,826.48
2025-12-10,Kurigram,Rangpur,25.813013,89.643052,23.44,48,3.9,69,5,329.48,151.38,5.3,10.52,1401.44
2025-12-10,Kushtia,Khulna,23.898795,89.129554,25.79,35,3.77,68,5,441.77,164.27,26.09,35.22,2079.67
2025-12-10,Lakshmipur,Chattogram,22.944537,90.827635,25.84,40,3.1,71,5,138.13,125.21,1.3,3.62,520.25
2025-12-10,Lalmonirhat,Rangpur,25.916351,89.446139,25.0,36,2.83,52,5,366.7,157.92,5.78,13.26,1521.21
2025-12-10,Madaripur,Dhaka,23.167518,90.204727,26.8,38,3.51,53,5,205.37,132.69,1.94,5.09,716.08
2025-12-10,Magura,Khulna,23.488077,89.420182,25.93,35,3.76,38,5,398.88,181.33,11.06,24.13,1519.07
2025-12-10,Manikganj,Dhaka,23.832984,89.966688,24.71,46,3.03,64,5,338.21,148.43,7.53,11.33,1300.84
2025-12-10,Meherpur,Khulna,23.781785,88.636937,25.61,35,3.82,70,5,431.82,162.84,30.73,42.82,2093.63
2025-12-10,Moulvibazar,Sylhet,24.488082,91.763018,25.07,53,1.44,36,5,122.88,144.9,5.8,5.29,647.68
2025-12-10,Munshiganj,Dhaka,23.54838,90.534972,26.56,37,2.93,45,5,195.61,127.53,2.55,4.45,731.99
2025-12-10,Mymensingh,Mymensingh,24.888931,90.384519,25.15,47,0.96,52,5,271.05,142.43,3.56,7.03,1082.77
2025-12-10,Naogaon,Rajshahi,24.807323,88.944545,25.61,38,3.56,100,5,411.52,176.73,10.11,20.61,1663.77
2025-12-10,Narail,Khulna,25.074884,90.391651,25.4,46,1.38,59,5,267.3,143.36,3.28,7.33,1085.49
2025-12-10,Narayanganj,Dhaka,23.623673,90.498807,25.01,37,2.85,42,5,205.2,129.63,3.05,4.76,778.65
2025-12-10,Narsingdi,Dhaka,23.919715,90.715298,25.76,41,2.63,49,5,175.75,125.61,2.85,3.46,708.14
2025-12-10,Natore,Rajshahi,24.413185,88.986668,25.89,35,3.58,82,5,409.76,187.65,10.91,18.56,1691.14
2025-12-10,Netrokona,Mymensingh,24.891567,90.712533,25.18,40,0.75,46,5,197.5,132.98,2.94,3.97,831.27
2025-12-10,Nilphamari,Rangpur,25.933927,88.853459,25.25,36,1.4,2,5,424.81,161.6,7.27,19.85,1688.87
2025-12-10,Noakhali,Chattogram,22.25408,91.17144,21.08,68,3.87,56,5,112.71,135.93,0.88,5.59,383.58
2025-12-10,Pabna,Rajshahi,24.006808,89.244834,25.74,36,3.69,68,5,427.12,163.36,15.87,22.99,1834.69
2025-12-10,Panchagarh,Rangpur,26.320945,88.547114,24.82,41,1.25,0,5,427.92,149.23,8.03,20.68,1780.93
2025-12-10,Patuakhali,Barishal,22.008424,90.382683,25.19,49,2.83,84,5,124.16,140.71,0.71,2.31,443.63
2025-12-10,Pirojpur,Barishal,22.50956,90.00725,26.3,40,3.3,62,5,189.95,140.33,1.21,3.86,630.92
2025-12-10,Rajbari,Dhaka,23.739837,89.570413,25.33,39,3.7,53,5,413.86,169.36,11.86,20.8,1650.99
2025-12-10,Rajshahi,Rajshahi,24.628543,89.037686,25.75,37,3.63,100,5,409.27,174.78,9.44,18.34,1648.0
2025-12-10,Rangamati,Chattogram,22.650921,92.181433,25.65,41,0.53,58,5,103.51,140.24,2.35,5.07,384.93
2025-12-10,Rangpur,Rangpur,25.637614,89.082638,25.1,37,2.74,48,5,407.31,163.69,6.89,19.28,1599.45
2025-12-10,Satkhira,Khulna,22.716651,89.074986,26.36,34,3.93,49,5,401.79,209.1,16.83,43.7,1483.43
2025-12-10,Shariatpur,Dhaka,23.213284,90.348125,25.22,46,2.93,64,5,211.5,132.04,2.26,5.62,749.7
2025-12-10,Sherpur,Mymensingh,25.022837,90.014974,25.61,48,0.53,70,5,302.9,148.24,3.47,8.98,1211.71
2025-12-10,Sirajganj,Rajshahi,24.457224,89.705705,21.94,53,3.36,39,5,380.04,154.21,6.77,12.69,1478.07
2025-12-10,Sunamganj,Sylhet,25.067103,91.398582,25.95,41,0.87,45,5,144.39,140.93,9.16,5.03,854.77
2025-12-10,Sylhet,Sylhet,24.89922,91.868527,24.98,47,0.17,38,5,93.17,134.36,4.97,3.09,480.97
2025-12-10,Tangail,Dhaka,24.273851,89.937591,23.62,49,2.59,50,5,345.31,149.22,6.32,10.59,1327.27
2025-12-10,Thakurgaon,Rangpur,23.773143,90.359163,25.02,53,1.54,44,5,239.73,135.91,3.6,6.32,878.35
2025-12-11,Bagerhat,Khulna,22.655478,89.794181,26.18,32,2.32,0,5,297.78,187.73,5.15,31.15,1050.0
2025-12-11,Bandarban,Chattogram,21.787476,92.412475,28.83,31,1.1,24,4,62.93,127.07,1.11,2.95,277.26
2025-12-11,Barguna,Barishal,22.131336,90.117243,25.93,34,3.04,0,5,145.51,158.42,0.78,5.53,529.76
2025-12-11,Barishal,Barishal,22.493403,90.354801,26.19,32,2.67,0,5,162.3,153.46,1.01,7.73,578.38
2025-12-11,Bhola,Barishal,22.143569,90.790409,22.83,49,2.33,0,5,119.57,143.23,0.64,3.44,449.19
2025-12-11,Bogura,Rajshahi,24.850066,89.372843,24.69,37,2.53,0,5,336.94,142.22,9.68,18.9,1442.1
2025-12-11,Brahmanbaria,Chattogram,23.9606,91.119089,25.06,53,2.57,0,5,169.06,137.2,3.39,7.88,725.91
2025-12-11,Chandpur,Chattogram,23.224176,90.6531,24.58,39,1.49,0,5,198.51,129.91,1.99,6.7,736.93
2025-12-11,Chapai Nawabganj,Rajshahi,24.599887,88.285047,24.93,35,3.04,0,5,220.12,126.05,15.27,27.3,1206.53
2025-12-11,Chattogram,Chattogram,22.333778,91.834435,26.93,54,4.12,0,5,110.09,139.49,1.11,6.2,400.31
2025-12-11,Chuadanga,Khulna,23.643661,88.846448,25.15,34,2.88,0,5,408.91,146.31,44.83,56.8,2399.08
2025-12-11,Cox's Bazar,Chattogram,21.176647,92.003505,23.25,58,5.24,34,4,69.27,134.57,0.61,2.74,278.31
2025-12-11,Cumilla,Chattogram,23.461061,91.180875,25.5,38,1.67,0,5,158.73,133.72,2.34,7.03,653.04
2025-12-11,Dhaka,Dhaka,23.764386,90.389014,24.98,44,2.06,0,5,279.2,137.56,4.38,12.98,1024.28
2025-12-11,Dinajpur,Rangpur,25.626071,88.634623,24.41,39,1.58,0,5,298.73,149.66,9.08,21.48,1332.54
2025-12-11,Faridpur,Dhaka,23.604018,89.841554,24.57,40,3.07,0,5,351.1,149.87,7.75,21.27,1348.72
2025-12-11,Feni,Chattogram,23.01276,91.404923,25.5,38,2.36,0,5,122.11,134.31,1.46,6.15,510.2
2025-12-11,Gaibandha,Rangpur,25.086001,89.869644,25.1,44,0.74,0,5,339.27,136.15,5.53,11.76,1363.81
2025-12-11,Gazipur,Dhaka,23.999756,90.417363,25.01,44,2.06,0,5,254.27,134.21,4.26,9.16,972.68
2025-12-11,Gopalganj,Dhaka,23.004994,89.830318,25.5,35,2.57,0,5,294.44,162.64,5.34,24.95,1074.28
2025-12-11,Habiganj,Sylhet,24.374603,91.414027,25.5,42,1.3,0,5,139.53,146.37,5.8,7.95,703.49
2025-12-11,Jamalpur,Mymensingh,24.925587,89.943668,25.08,42,0.58,0,5,342.89,137.56,5.93,12.3,1367.53
2025-12-11,Jashore,Khulna,23.166526,89.209442,25.23,33,2.71,0,5,419.37,185.24,20.42,51.12,1803.38
2025-12-11,Jhalokathi,Barishal,22.56239,90.174282,26.06,33,2.65,0,5,169.63,157.73,1.07,9.13,598.98
2025-12-11,Jhenaidah,Khulna,23.544696,89.173194,25.15,35,2.66,0,5,433.07,159.87,35.08,52.46,2239.47
2025-12-11,Joypurhat,Rajshahi,25.111402,88.98842,24.73,37,2.49,0,5,303.23,150.74,11.87,25.43,1402.58
2025-12-11,Khagrachhari,Chattogram,23.1078,91.988996,27.18,35,1.0,0,5,107.66,136.48,1.38,5.34,461.39
2025-12-11,Khulna,Khulna,22.937209,89.285274,25.51,32,2.84,0,5,396.57,194.48,16.11,53.74,1591.87
2025-12-11,Kishoreganj,Dhaka,24.433982,90.785723,25.59,37,1.06,0,5,216.27,133.61,3.14,6.52,887.1
2025-12-11,Kurigram,Rangpur,25.813013,89.643052,22.87,48,3.43,0,5,321.58,137.71,5.81,9.85,1383.6
2025-12-11,Kushtia,Khulna,23.898795,89.129554,25.01,37,2.77,0,5,394.16,147.2,33.35,44.31,2144.57
2025-12-11,Lakshmipur,Chattogram,22.944537,90.827635,25.54,37,2.19,0,5,158.5,138.12,1.31,6.19,593.0
2025-12-11,Lalmonirhat,Rangpur,25.916351,89.446139,24.51,38,2.94,0,5,343.49,141.07,6.41,11.85,1458.46
2025-12-11,Madaripur,Dhaka,23.167518,90.204727,26.02,33,2.62,0,5,221.02,143.88,2.1,13.49,775.8
2025-12-11,Magura,Khulna,23.488077,89.420182,25.2,35,2.67,0,5,427.42,176.91,13.23,36.01,1760.04
2025-12-11,Manikganj,Dhaka,23.832984,89.966688,23.92,43,2.56,0,5,365.76,145.95,8.42,18.44,1428.13
2025-12-11,Meherpur,Khulna,23.781785,88.636937,25.08,35,3.02,0,5,357.81,134.79,39.37,52.82,2125.14
2025-12-11,Moulvibazar,Sylhet,24.488082,91.763018,24.66,49,1.16,0,5,128.2,146.19,6.09,6.3,695.74
2025-12-11,Munshiganj,Dhaka,23.54838,90.534972,26.05,32,1.85,0,5,232.26,134.4,2.94,10.5,854.99
2025-12-11,Mymensingh,Mymensingh,24.888931,90.384519,24.86,40,1.48,0,5,297.57,135.52,4.31,8.86,1196.67
2025-12-11,Naogaon,Rajshahi,24.807323,88.944545,24.99,36,2.57,0,5,299.4,151.84,12.62,23.95,1408.53
2025-12-11,Narail,Khulna,25.074884,90.391651,25.07,39,1.62,0,5,297.24,134.21,4.11,8.4,1218.95
2025-12-11,Narayanganj,Dhaka,23.623673,90.498807,25.01,32,1.85,0,5,243.26,134.3,3.6,9.83,913.83
2025-12-11,Narsingdi,Dhaka,23.919715,90.715298,25.54,38,1.11,0,5,211.74,131.62,3.25,6.67,836.8
2025-12-11,Natore,Rajshahi,24.413185,88.986668,24.98,36,2.57,0,5,291.74,154.04,14.12,20.98,1420.44
2025-12-11,Netrokona,Mymensingh,24.891567,90.712533,24.92,39,1.43,0,5,219.75,131.29,3.34,6.05,946.57
2025-12-11,Nilphamari,Rangpur,25.933927,88.853459,24.68,37,1.6,0,5,333.64,148.75,8.68,21.08,1467.16
2025-12-11,Noakhali,Chattogram,22.25408,91.17144,20.62,67,3.37,0,5,120.69,137.53,0.81,5.75,453.51
2025-12-11,Pabna,Rajshahi,24.006808,89.244834,24.93,37,2.64,0,5,386.0,150.39,18.97,30.0,1816.73
2025-12-11,Panchagarh,Rangpur,26.320945,88.547114,24.16,40,1.47,0,5,331.0,151.1,8.47,23.94,1500.21
2025-12-11,Patuakhali,Barishal,22.008424,90.382683,24.76,40,2.21,0,5,136.87,153.36,0.74,4.83,502.91
2025-12-11,Pirojpur,Barishal,22.50956,90.00725,25.71,35,2.87,0,5,169.63,157.73,1.07,9.13,598.98
2025-12-11,Rajbari,Dhaka,23.739837,89.570413,24.66,39,2.58,0,5,423.02,168.0,12.95,31.53,1777.31
2025-12-11,Rajshahi,Rajshahi,24.628543,89.037686,24.97,36,2.52,0,5,318.33,148.25,11.81,20.61,1445.34
2025-12-11,Rangamati,Chattogram,22.650921,92.181433,25.55,40,0.35,0,5,99.72,136.72,2.27,5.81,410.78
2025-12-11,Rangpur,Rangpur,25.637614,89.082638,24.41,37,2.26,0,5,327.64,145.44,8.4,19.03,1411.89
2025-12-11,Satkhira,Khulna,22.716651,89.074986,25.63,31,3.03,0,5,391.71,204.56,16.49,71.46,1502.48
2025-12-11,Shariatpur,Dhaka,23.213284,90.348125,24.58,38,2.15,0,5,244.02,139.07,2.58,15.65,855.37
2025-12-11,Sherpur,Mymensingh,25.022837,90.014974,25.18,43,1.39,0,5,335.12,136.25,4.44,9.71,1340.36
2025-12-11,Sirajganj,Rajshahi,24.457224,89.705705,20.84,55,2.1,0,5,361.05,140.37,7.97,15.41,1465.07
2025-12-11,Sunamganj,Sylhet,25.067103,91.398582,25.77,36,1.41,0,5,153.44,142.89,10.13,5.78,909.11
2025-12-11,Sylhet,Sylhet,24.89922,91.868527,24.71,44,0.83,0,5,105.46,130.09,5.39,3.7,619.92
2025-12-11,Tangail,Dhaka,24.273851,89.937591,23.23,47,1.59,0,5,355.33,142.26,7.3,15.08,1392.7
2025-12-11,Thakurgaon,Rangpur,23.773143,90.359163,25.02,44,2.06,0,5,279.2,137.56,4.38,12.98,1024.28
2025-12-12,Bagerhat,Khulna,22.655478,89.794181,26.82,30,2.25,0,5,299.67,181.67,3.86,23.35,1057.61
2025-12-12,Bandarban,Chattogram,21.787476,92.412475,29.3,34,1.08,0,4,53.55,123.34,0.99,4.32,273.21
2025-12-12,Barguna,Barishal,22.131336,90.117243,26.11,32,2.65,0,5,179.86,171.56,1.03,11.27,624.61
2025-12-12,Barishal,Barishal,22.493403,90.354801,26.5,28,2.38,0,5,203.79,149.21,1.27,9.2,689.38
2025-12-12,Bhola,Barishal,22.143569,90.790409,22.77,50,2.45,0,5,132.21,144.4,0.64,4.15,500.05
2025-12-12,Bogura,Rajshahi,24.850066,89.372843,24.8,39,1.2,0,5,342.42,143.76,8.76,13.57,1495.3
2025-12-12,Brahmanbaria,Chattogram,23.9606,91.119089,27.06,47,2.57,20,5,183.29,142.73,3.85,9.15,780.75
2025-12-12,Chandpur,Chattogram,23.224176,90.6531,24.81,37,1.52,0,5,215.54,132.44,2.19,7.51,763.5
2025-12-12,Chapai Nawabganj,Rajshahi,24.599887,88.285047,25.03,34,3.03,0,5,318.6,142.16,12.97,20.03,1502.3
2025-12-12,Chattogram,Chattogram,22.333778,91.834435,26.93,57,1.54,20,5,99.0,140.25,1.0,7.76,374.46
2025-12-12,Chuadanga,Khulna,23.643661,88.846448,25.21,35,3.08,0,5,451.0,142.47,53.7,70.57,2688.1
2025-12-12,Cox's Bazar,Chattogram,21.176647,92.003505,23.8,58,5.49,0,4,52.49,122.96,0.45,3.18,248.09
2025-12-12,Cumilla,Chattogram,23.461061,91.180875,25.6,36,1.72,0,5,174.49,137.23,2.64,8.57,695.74
2025-12-12,Dhaka,Dhaka,23.764386,90.389014,25.98,44,2.57,0,5,257.2,136.9,4.49,12.31,936.78
2025-12-12,Dinajpur,Rangpur,25.626071,88.634623,24.21,33,2.69,0,5,374.83,161.19,8.29,18.56,1594.25
2025-12-12,Faridpur,Dhaka,23.604018,89.841554,24.83,35,2.76,0,5,308.12,149.15,7.26,19.44,1191.43
2025-12-12,Feni,Chattogram,23.01276,91.404923,26.01,36,2.04,0,5,135.4,135.16,1.58,7.87,551.36
2025-12-12,Gaibandha,Rangpur,25.086001,89.869644,25.38,34,1.24,0,5,237.99,126.11,4.55,5.28,1088.38
2025-12-12,Gazipur,Dhaka,23.999756,90.417363,26.01,44,2.57,0,5,248.78,134.8,4.53,9.5,932.93
2025-12-12,Gopalganj,Dhaka,23.004994,89.830318,26.01,33,2.9,0,5,280.09,158.5,4.72,21.84,1003.69
2025-12-12,Habiganj,Sylhet,24.374603,91.414027,25.27,42,1.34,0,5,140.52,148.22,6.41,7.65,767.2
2025-12-12,Jamalpur,Mymensingh,24.925587,89.943668,24.95,34,0.82,0,5,252.46,128.29,5.05,6.05,1124.45
2025-12-12,Jashore,Khulna,23.166526,89.209442,25.52,34,3.08,0,5,385.99,186.63,20.55,53.6,1698.56
2025-12-12,Jhalokathi,Barishal,22.56239,90.174282,26.56,28,2.48,0,5,223.08,151.8,1.43,11.18,737.06
2025-12-12,Jhenaidah,Khulna,23.544696,89.173194,25.35,34,3.05,0,5,430.49,159.94,39.55,64.31,2286.45
2025-12-12,Joypurhat,Rajshahi,25.111402,88.98842,24.43,37,1.67,0,5,378.46,156.28,11.76,22.06,1651.69
2025-12-12,Khagrachhari,Chattogram,23.1078,91.988996,27.69,33,0.82,0,5,110.14,135.14,1.37,6.19,482.13
2025-12-12,Khulna,Khulna,22.937209,89.285274,25.79,34,3.17,0,5,367.24,194.67,15.54,52.2,1521.27
2025-12-12,Kishoreganj,Dhaka,24.433982,90.785723,25.62,35,0.79,0,5,207.27,126.96,3.78,5.29,874.84
2025-12-12,Kurigram,Rangpur,25.813013,89.643052,22.41,50,3.24,0,5,222.62,124.57,5.66,3.78,1101.11
2025-12-12,Kushtia,Khulna,23.898795,89.129554,25.07,35,2.72,0,5,421.61,143.18,39.7,49.08,2359.46
2025-12-12,Lakshmipur,Chattogram,22.944537,90.827635,25.91,35,1.75,0,5,178.22,138.29,1.45,7.15,645.84
2025-12-12,Lalmonirhat,Rangpur,25.916351,89.446139,24.43,38,3.91,0,5,260.44,131.37,6.11,4.33,1247.54
2025-12-12,Madaripur,Dhaka,23.167518,90.204727,26.22,29,2.21,0,5,228.59,139.54,2.19,12.42,778.87
2025-12-12,Magura,Khulna,23.488077,89.420182,25.44,34,2.93,0,5,375.35,179.34,11.54,33.49,1546.52
2025-12-12,Manikganj,Dhaka,23.832984,89.966688,24.01,38,1.63,0,5,320.16,145.29,8.04,17.09,1265.93
2025-12-12,Meherpur,Khulna,23.781785,88.636937,25.15,35,3.11,0,5,420.67,134.62,43.19,58.14,2403.16
2025-12-12,Moulvibazar,Sylhet,24.488082,91.763018,24.54,49,1.55,0,5,119.93,144.6,5.99,5.68,694.72
2025-12-12,Munshiganj,Dhaka,23.54838,90.534972,26.17,30,1.61,0,5,231.79,135.1,3.09,10.32,831.11
2025-12-12,Mymensingh,Mymensingh,24.888931,90.384519,25.0,34,0.87,0,5,202.42,124.69,4.38,4.7,922.52
2025-12-12,Naogaon,Rajshahi,24.807323,88.944545,24.84,38,1.96,0,5,379.49,157.41,14.17,23.09,1703.73
2025-12-12,Narail,Khulna,25.074884,90.391651,25.44,33,1.15,0,5,184.34,122.8,4.14,4.2,881.77
2025-12-12,Narayanganj,Dhaka,23.623673,90.498807,26.01,30,1.58,0,5,240.29,134.95,3.81,9.91,882.02
2025-12-12,Narsingdi,Dhaka,23.919715,90.715298,25.46,34,1.63,0,5,227.29,133.28,3.59,7.52,859.26
2025-12-12,Natore,Rajshahi,24.413185,88.986668,24.92,35,1.81,0,5,381.55,159.66,19.02,25.15,1807.92
2025-12-12,Netrokona,Mymensingh,24.891567,90.712533,25.14,32,0.87,0,5,173.76,126.12,4.04,4.75,785.45
2025-12-12,Nilphamari,Rangpur,25.933927,88.853459,24.55,31,3.28,0,5,371.88,154.9,7.61,14.19,1643.28
2025-12-12,Noakhali,Chattogram,22.25408,91.17144,20.92,64,4.09,0,5,135.92,139.76,0.84,7.28,502.77
2025-12-12,Pabna,Rajshahi,24.006808,89.244834,24.85,36,2.26,0,5,383.2,149.87,20.76,29.72,1856.0
2025-12-12,Panchagarh,Rangpur,26.320945,88.547114,24.23,33,2.38,0,5,399.52,151.93,8.3,16.25,1793.92
2025-12-12,Patuakhali,Barishal,22.008424,90.382683,25.01,38,2.35,0,5,163.97,162.51,0.9,8.9,583.09
2025-12-12,Pirojpur,Barishal,22.50956,90.00725,26.28,31,2.67,0,5,223.08,151.8,1.43,11.18,737.06
2025-12-12,Rajbari,Dhaka,23.739837,89.570413,24.87,37,2.27,0,5,376.14,169.77,11.44,28.91,1591.71
2025-12-12,Rajshahi,Rajshahi,24.628543,89.037686,25.02,37,1.6,0,5,363.64,151.77,13.3,19.39,1644.54
2025-12-12,Rangamati,Chattogram,22.650921,92.181433,26.07,39,1.17,0,5,96.22,137.28,2.47,7.11,411.57
2025-12-12,Rangpur,Rangpur,25.637614,89.082638,24.1,39,2.69,0,5,352.71,149.67,7.14,12.35,1534.29
2025-12-12,Satkhira,Khulna,22.716651,89.074986,25.96,33,3.43,0,5,369.83,203.89,16.06,72.16,1498.07
2025-12-12,Shariatpur,Dhaka,23.213284,90.348125,24.61,35,1.58,0,5,231.04,138.05,2.55,13.94,796.91
2025-12-12,Sherpur,Mymensingh,25.022837,90.014974,25.24,34,1.17,0,5,198.02,121.35,4.12,4.07,952.45
2025-12-12,Sirajganj,Rajshahi,24.457224,89.705705,20.66,48,0.44,0,5,308.63,136.09,6.69,9.3,1324.58
2025-12-12,Sunamganj,Sylhet,25.067103,91.398582,26.3,28,0.98,0,5,118.86,130.28,12.06,5.35,847.71
2025-12-12,Sylhet,Sylhet,24.89922,91.868527,24.76,37,0.81,0,5,85.5,124.77,4.76,4.01,526.1
2025-12-12,Tangail,Dhaka,24.273851,89.937591,23.26,41,0.51,0,5,294.33,136.87,6.71,10.76,1219.76
2025-12-12,Thakurgaon,Rangpur,23.773143,90.359163,26.02,44,2.57,0,5,257.2,136.9,4.49,12.31,936.78
2025-12-13,Bagerhat,Khulna,22.655478,89.794181,27.88,27,1.52,0,5,174.5,129.25,2.13,5.47,750.47
2025-12-13,Bandarban,Chattogram,21.787476,92.412475,30.32,33,0.77,0,3,35.17,102.86,0.79,3.18,230.25
2025-12-13,Barguna,Barishal,22.131336,90.117243,26.65,34,1.86,0,5,119.17,143.25,0.63,3.43,468.17
2025-12-13,Barishal,Barishal,22.493403,90.354801,27.21,32,1.91,0,5,127.78,128.42,0.97,4.02,501.15
2025-12-13,Bhola,Barishal,22.143569,90.790409,22.93,55,2.28,0,5,123.63,146.66,0.72,6.15,438.75
2025-12-13,Bogura,Rajshahi,24.850066,89.372843,25.61,35,0.65,0,5,216.63,126.14,7.89,8.72,1086.73
2025-12-13,Brahmanbaria,Chattogram,23.9606,91.119089,28.06,42,2.57,20,5,132.74,138.7,3.1,8.06,618.12
2025-12-13,Chandpur,Chattogram,23.224176,90.6531,25.81,42,1.49,0,5,120.29,122.07,1.74,7.85,470.46
2025-12-13,Chapai Nawabganj,Rajshahi,24.599887,88.285047,25.1,36,2.7,0,5,335.41,142.45,9.25,13.82,1474.86
2025-12-13,Chattogram,Chattogram,22.333778,91.834435,27.93,54,2.57,20,5,75.43,132.74,0.92,6.13,326.16
2025-12-13,Chuadanga,Khulna,23.643661,88.846448,25.31,32,2.31,0,5,454.87,155.66,40.56,51.73,2477.05
2025-12-13,Cox's Bazar,Chattogram,21.176647,92.003505,23.88,64,3.45,0,3,43.18,110.01,0.43,3.24,226.17
2025-12-13,Cumilla,Chattogram,23.461061,91.180875,27.05,40,1.59,0,5,127.71,133.38,2.24,8.56,547.62
2025-12-13,Dhaka,Dhaka,23.764386,90.389014,27.98,42,2.57,0,5,134.61,117.97,3.23,5.58,587.94
2025-12-13,Dinajpur,Rangpur,25.626071,88.634623,24.66,36,3.17,0,5,225.82,131.5,7.17,9.47,1137.51
2025-12-13,Faridpur,Dhaka,23.604018,89.841554,25.7,35,2.53,0,5,188.03,128.1,4.94,9.76,827.6
2025-12-13,Feni,Chattogram,23.01276,91.404923,26.9,43,1.55,0,5,112.25,129.78,1.49,7.51,485.68
2025-12-13,Gaibandha,Rangpur,25.086001,89.869644,26.22,36,1.79,0,5,136.25,121.87,4.15,3.8,665.09
2025-12-13,Gazipur,Dhaka,23.999756,90.417363,28.01,42,2.57,0,5,132.15,123.02,3.37,6.23,581.22
2025-12-13,Gopalganj,Dhaka,23.004994,89.830318,26.93,30,2.31,0,5,163.28,119.42,2.82,7.06,698.82
2025-12-13,Habiganj,Sylhet,24.374603,91.414027,26.28,42,2.59,0,5,110.2,139.73,4.73,6.39,642.01
2025-12-13,Jamalpur,Mymensingh,24.925587,89.943668,25.84,37,1.51,0,5,151.17,122.72,4.46,4.51,721.9
2025-12-13,Jashore,Khulna,23.166526,89.209442,26.0,32,1.86,0,5,301.61,157.34,15.27,30.77,1392.29
2025-12-13,Jhalokathi,Barishal,22.56239,90.174282,27.45,31,1.5,0,5,128.7,123.62,0.98,3.04,521.5
2025-12-13,Jhenaidah,Khulna,23.544696,89.173194,25.89,32,2.22,0,5,397.11,160.27,29.97,46.08,2022.17
2025-12-13,Joypurhat,Rajshahi,25.111402,88.98842,25.16,36,1.73,0,5,229.13,129.63,9.5,12.49,1192.69
2025-12-13,Khagrachhari,Chattogram,23.1078,91.988996,28.29,35,0.35,0,5,81.17,118.89,1.32,4.35,434.91
2025-12-13,Khulna,Khulna,22.937209,89.285274,26.54,31,1.74,0,5,280.61,154.43,12.27,26.94,1268.88
2025-12-13,Kishoreganj,Dhaka,24.433982,90.785723,26.48,36,1.99,0,5,111.27,126.12,2.99,4.99,542.73
2025-12-13,Kurigram,Rangpur,25.813013,89.643052,23.24,47,3.89,0,5,108.47,109.79,4.48,2.6,625.27
2025-12-13,Kushtia,Khulna,23.898795,89.129554,25.76,32,1.7,0,5,398.49,149.29,29.19,35.99,2108.03
2025-12-13,Lakshmipur,Chattogram,22.944537,90.827635,26.84,40,1.24,0,5,125.87,131.66,1.29,7.33,476.77
2025-12-13,Lalmonirhat,Rangpur,25.916351,89.446139,24.84,37,4.51,0,5,114.67,110.14,4.95,2.56,675.06
2025-12-13,Madaripur,Dhaka,23.167518,90.204727,27.13,29,2.45,0,5,127.17,111.81,1.67,4.7,527.49
2025-12-13,Magura,Khulna,23.488077,89.420182,25.77,32,2.45,0,5,266.23,153.88,6.89,18.83,1146.13
2025-12-13,Manikganj,Dhaka,23.832984,89.966688,24.95,37,1.71,0,5,198.09,132.97,5.7,10.38,879.76
2025-12-13,Meherpur,Khulna,23.781785,88.636937,25.23,32,2.41,0,5,425.7,144.86,33.26,42.98,2252.47
2025-12-13,Moulvibazar,Sylhet,24.488082,91.763018,25.67,45,2.57,0,5,88.86,131.55,4.45,4.92,565.76
2025-12-13,Munshiganj,Dhaka,23.54838,90.534972,27.34,30,2.0,0,5,125.84,117.54,2.35,6.4,527.19
2025-12-13,Mymensingh,Mymensingh,24.888931,90.384519,25.7,35,1.39,0,5,116.65,122.15,3.4,3.69,560.4
2025-12-13,Naogaon,Rajshahi,24.807323,88.944545,25.47,34,1.77,0,5,255.06,134.84,11.11,13.37,1304.25
2025-12-13,Narail,Khulna,25.074884,90.391651,26.11,34,1.77,0,5,108.58,121.53,3.26,3.39,534.0
2025-12-13,Narayanganj,Dhaka,23.623673,90.498807,28.01,30,1.82,0,5,129.0,120.28,2.86,6.31,554.21
2025-12-13,Narsingdi,Dhaka,23.919715,90.715298,26.73,37,2.1,0,5,124.93,122.84,2.87,6.64,545.55
2025-12-13,Natore,Rajshahi,24.413185,88.986668,25.69,34,1.66,0,5,306.93,145.26,14.32,15.13,1527.39
2025-12-13,Netrokona,Mymensingh,24.891567,90.712533,26.06,35,1.43,0,5,93.86,120.07,3.09,3.92,493.13
2025-12-13,Nilphamari,Rangpur,25.933927,88.853459,25.06,32,3.93,0,5,186.59,122.8,7.38,6.64,1056.74
2025-12-13,Noakhali,Chattogram,22.25408,91.17144,21.14,71,3.67,0,5,120.61,142.96,0.81,7.76,425.92
2025-12-13,Pabna,Rajshahi,24.006808,89.244834,25.66,33,1.73,0,5,324.15,145.36,15.7,22.68,1586.48
